calls_ivr_id,calls_phone_number,calls_ivr_result,calls_vdn_label,calls_start_date,calls_start_date_id,calls_end_date,calls_end_date_id,calls_total_duration,calls_customer_segment,calls_ivr_language,calls_steps_module,calls_module_aggregation,module_sequece,module_name,module_duration,module_result,step_sequence,step_name,step_result,step_description_error,document_type,document_identification,customer_phone,billing_account_id
1670842758,rG8wtsGm/3cSfo84fghmbQ==,ERROR,FRONT_ERROR,12/12/2022 10:59:19,20221212,12/12/2022 10:59:57,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842638,l3sXKqRDRpD2maK3MsqeVg==,ERROR,FRONT_ERROR,12/12/2022 10:57:18,20221212,12/12/2022 10:58:09,20221212,50,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841942,tK8fSIaYm/MgvjTTVLu+Dg==,ERROR,FRONT_ERROR,12/12/2022 10:45:48,20221212,12/12/2022 10:46:22,20221212,35,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,KO,NULL,NULL,NULL,NULL,NULL
1670842616,RDJ0e4g4Lg504NJnW6oRhg==,ERROR,FRONT_ERROR,12/12/2022 10:56:56,20221212,12/12/2022 10:57:39,20221212,43,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842331,eQk3YR2th2IuV4+5qh2bQg==,ERROR,FRONT_ERROR,12/12/2022 10:52:11,20221212,12/12/2022 10:52:55,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842716,KX6c6mSJTnmiVmPOxHNqFg==,ERROR,FRONT_ERROR,12/12/2022 10:58:44,20221212,12/12/2022 10:59:23,20221212,39,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843308,J0pMhlBvaXPjyS+eZIbTYQ==,ERROR,FRONT_ERROR,12/12/2022 11:08:29,20221212,12/12/2022 11:09:26,20221212,58,B2B,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843322,23VXwyIg/zzWrH2a2ctypw==,ERROR,FRONT_ERROR,12/12/2022 11:08:43,20221212,12/12/2022 11:09:20,20221212,37,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841532,bCZxizTb0DmXx+USYWisEA==,ERROR,FRONT_ERROR,12/12/2022 10:38:57,20221212,12/12/2022 10:39:38,20221212,40,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841695,K+1g5Z9YNhDkN+M0ef8MhA==,ERROR,FRONT_ERROR,12/12/2022 10:41:36,20221212,12/12/2022 10:42:27,20221212,52,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841640,XowxOW4jS1XGAbHVneypXQ==,ERROR,FRONT_ERROR,12/12/2022 10:40:41,20221212,12/12/2022 10:41:14,20221212,34,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842214,wetMPvczMrhdNAqNooJw/g==,ERROR,FRONT_ERROR,12/12/2022 10:50:14,20221212,12/12/2022 10:50:52,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842015,uerHx/oWodzvk4t1dlioIA==,ERROR,FRONT_ERROR,12/12/2022 10:47:01,20221212,12/12/2022 10:47:47,20221212,46,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841507,Co+SQg3ZLggqVciOirho3w==,ERROR,FRONT_ERROR,12/12/2022 10:38:27,20221212,12/12/2022 10:39:15,20221212,48,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843798,3ciUEs8u89KkFvVdtXJFgw==,ERROR,FRONT_ERROR,12/12/2022 11:16:46,20221212,12/12/2022 11:17:35,20221212,49,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843657,sUSHb+gJDek+xfazuQenKg==,ERROR,FRONT_ERROR,12/12/2022 11:14:18,20221212,12/12/2022 11:15:11,20221212,53,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841741,57+EwFuYhMYVwOC8nkeiWA==,ERROR,FRONT_ERROR,12/12/2022 10:42:21,20221212,12/12/2022 10:42:50,20221212,29,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842664,RDJ0e4g4Lg504NJnW6oRhg==,ERROR,FRONT_ERROR,12/12/2022 10:57:45,20221212,12/12/2022 10:58:38,20221212,54,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842070,M4eCvfFXmyDxf/LdwN2ycg==,ERROR,FRONT_ERROR,12/12/2022 10:47:50,20221212,12/12/2022 10:48:21,20221212,30,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842285,HrRoZcFIAaVxX4f/KYQl1Q==,ERROR,FRONT_ERROR,12/12/2022 10:51:25,20221212,12/12/2022 10:52:02,20221212,37,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843609,sUSHb+gJDek+xfazuQenKg==,ERROR,FRONT_ERROR,12/12/2022 11:13:34,20221212,12/12/2022 11:14:16,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841873,XyZKSS3GAcBV9QfPVUsWqA==,ERROR,FRONT_ERROR,12/12/2022 10:44:39,20221212,12/12/2022 10:45:23,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,KO,NULL,NULL,NULL,NULL,NULL
1670843629,G23KFCRMwtTkAuwBrMiA7w==,ERROR,FRONT_ERROR,12/12/2022 11:13:55,20221212,12/12/2022 11:14:47,20221212,52,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842839,6o7ABeRQDm3+sP4/IvyMUw==,ERROR,FRONT_ERROR,12/12/2022 11:00:40,20221212,12/12/2022 11:01:10,20221212,30,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843178,rg8I4tPWlQwv0LS53RfPOw==,ERROR,FRONT_ERROR,12/12/2022 11:06:19,20221212,12/12/2022 11:06:52,20221212,33,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843448,fX/PfR6NoPtkx2x2gNeCmg==,ERROR,FRONT_ERROR,12/12/2022 11:10:53,20221212,12/12/2022 11:11:35,20221212,41,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843216,BFoQ66odCA0kCiM1NJxyTQ==,ERROR,FRONT_ERROR,12/12/2022 11:06:56,20221212,12/12/2022 11:07:44,20221212,47,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842375,uXbxgu7wIEfHq6OZW9Eq/Q==,ERROR,FRONT_ERROR,12/12/2022 10:52:56,20221212,12/12/2022 10:53:30,20221212,35,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842613,rAGvw/f4lZRHnG/CX4HpLQ==,ERROR,FRONT_ERROR,12/12/2022 10:56:54,20221212,12/12/2022 10:57:41,20221212,48,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842963,8vxU6Jhqn/0ud4gPjYgWlg==,ERROR,FRONT_ERROR,12/12/2022 11:02:44,20221212,12/12/2022 11:03:17,20221212,33,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841996,fbGWAOKR4h6n+jx3SoX8kw==,ERROR,FRONT_ERROR,12/12/2022 10:46:37,20221212,12/12/2022 10:47:23,20221212,46,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841739,78Eju2tRfST7fUcCKx0+kg==,ERROR,FRONT_ERROR,12/12/2022 10:42:25,20221212,12/12/2022 10:42:54,20221212,29,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842955,bMKigYFeDGPGoth9kfnjVw==,ERROR,FRONT_ERROR,12/12/2022 11:02:35,20221212,12/12/2022 11:03:22,20221212,47,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843667,3pvPyormdn0Me4sYiU/KRg==,ERROR,FRONT_ERROR,12/12/2022 11:14:32,20221212,12/12/2022 11:15:24,20221212,52,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843377,i3IOa81Ucy1KiaWPoZHfBg==,ERROR,FRONT_ERROR,12/12/2022 11:09:37,20221212,12/12/2022 11:10:12,20221212,35,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841611,J4X6AmYpsQH5ghaguUvTSQ==,ERROR,FRONT_ERROR,12/12/2022 10:40:14,20221212,12/12/2022 10:40:56,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842079,78Eju2tRfST7fUcCKx0+kg==,ERROR,FRONT_ERROR,12/12/2022 10:47:59,20221212,12/12/2022 10:48:44,20221212,45,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843186,K+1g5Z9YNhDkN+M0ef8MhA==,ERROR,FRONT_ERROR,12/12/2022 11:06:26,20221212,12/12/2022 11:07:18,20221212,52,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842056,Wx2rSNzb4jPuqV6+wPBEIg==,ERROR,FRONT_ERROR,12/12/2022 10:47:42,20221212,12/12/2022 10:48:36,20221212,54,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841997,xUpZrGPTeSBrUzisGwjJHg==,ERROR,FRONT_ERROR,12/12/2022 10:46:37,20221212,12/12/2022 10:47:19,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843083,NtSpKY5h9GUU6boXboQ9Zg==,ERROR,FRONT_ERROR,12/12/2022 11:04:44,20221212,12/12/2022 11:05:28,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843321,qbq75NS1s0sR9DfrlOTI6A==,ERROR,FRONT_ERROR,12/12/2022 11:08:46,20221212,12/12/2022 11:09:21,20221212,35,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842926,W+8Jqj5GHZIB2x8xKsLtNw==,ERROR,FRONT_ERROR,12/12/2022 11:02:12,20221212,12/12/2022 11:02:56,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842132,1XvAtcgadHJVGHOpp/NIQw==,ERROR,FRONT_ERROR,12/12/2022 10:48:53,20221212,12/12/2022 10:49:47,20221212,54,B2B,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843740,BCU4pdTXoprFJmdzopnEdQ==,ERROR,FRONT_ERROR,12/12/2022 11:15:46,20221212,12/12/2022 11:16:49,20221212,64,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842700,A43DO3iBdMByNraZvIsl4g==,ERROR,FRONT_ERROR,12/12/2022 10:58:20,20221212,12/12/2022 10:58:53,20221212,33,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841914,HrRoZcFIAaVxX4f/KYQl1Q==,ERROR,FRONT_ERROR,12/12/2022 10:45:14,20221212,12/12/2022 10:45:51,20221212,37,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,KO,NULL,NULL,NULL,NULL,NULL
1670842680,krCjA8vt3Bxue4rd4j6Rgg==,ERROR,FRONT_ERROR,12/12/2022 10:58:00,20221212,12/12/2022 10:58:40,20221212,40,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841854,qxRzYwchj/sDAcOfbqv1Kw==,ERROR,FRONT_ERROR,12/12/2022 10:44:14,20221212,12/12/2022 10:44:54,20221212,40,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,KO,NULL,NULL,NULL,NULL,NULL
1670842252,YOInqZAshsGuyNBcYwRJeA==,ERROR,FRONT_ERROR,12/12/2022 10:50:53,20221212,12/12/2022 10:51:35,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841583,NoSgTOHvEEWPgGK5Hp5EBQ==,ERROR,FRONT_ERROR,12/12/2022 10:39:48,20221212,12/12/2022 10:40:37,20221212,49,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841773,78Eju2tRfST7fUcCKx0+kg==,ERROR,FRONT_ERROR,12/12/2022 10:42:53,20221212,12/12/2022 10:43:25,20221212,32,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842684,MNcvqpyD1rUYYqswjQ5I7Q==,ERROR,FRONT_ERROR,12/12/2022 10:58:04,20221212,12/12/2022 10:58:38,20221212,34,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843130,tvAz2uXXMb5mv4P9VMfIJQ==,ERROR,FRONT_ERROR,12/12/2022 11:05:36,20221212,12/12/2022 11:06:18,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842554,rOiSVOwn+pc7vcS2KwgRDw==,ERROR,FRONT_ERROR,12/12/2022 10:55:59,20221212,12/12/2022 10:56:43,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843748,TPUV0Bv+Miemn7/YUieBHg==,ERROR,FRONT_ERROR,12/12/2022 11:15:48,20221212,12/12/2022 11:16:32,20221212,45,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843771,ivhU7qWKJ+HxoYMH7vCuHQ==,ERROR,FRONT_ERROR,12/12/2022 11:16:16,20221212,12/12/2022 11:17:14,20221212,58,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842389,izT+/9HZrACoir35LOv/zw==,ERROR,FRONT_ERROR,12/12/2022 10:53:14,20221212,12/12/2022 10:53:47,20221212,32,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841549,qV2y61hd7eHOVpWOQiF7Bg==,ERROR,FRONT_ERROR,12/12/2022 10:39:10,20221212,12/12/2022 10:39:58,20221212,49,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842305,lWQLIehy9AENROeDfQrjlg==,ERROR,FRONT_ERROR,12/12/2022 10:51:51,20221212,12/12/2022 10:52:31,20221212,40,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842434,WI7HpqYVIewBLES8dWfonA==,ERROR,FRONT_ERROR,12/12/2022 10:53:58,20221212,12/12/2022 10:54:39,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842115,iMERauqtNVkzxAp8zXzvHw==,ERROR,FRONT_ERROR,12/12/2022 10:48:35,20221212,12/12/2022 10:49:10,20221212,35,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842352,0i0QOzFEfAox1TlMMGaV5g==,ERROR,FRONT_ERROR,12/12/2022 10:52:32,20221212,12/12/2022 10:53:07,20221212,35,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841598,t5qLU9SGu1JiE0KTFnKejw==,ERROR,FRONT_ERROR,12/12/2022 10:40:04,20221212,12/12/2022 10:40:42,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842838,9Ltw6+w+u+InKvo81CNyDg==,ERROR,FRONT_ERROR,12/12/2022 11:00:43,20221212,12/12/2022 11:01:27,20221212,44,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843739,Mjsf1sK7aGo53CkW24aO/w==,ERROR,FRONT_ERROR,12/12/2022 11:15:50,20221212,12/12/2022 11:16:45,20221212,55,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843587,4ao5rA37eSfF2IIdpkeaYQ==,ERROR,FRONT_ERROR,12/12/2022 11:13:14,20221212,12/12/2022 11:14:10,20221212,56,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841783,iybPV0THyogyQ9u1mqBuew==,ERROR,FRONT_ERROR,12/12/2022 10:43:08,20221212,12/12/2022 10:43:42,20221212,34,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,KO,NULL,NULL,NULL,NULL,NULL
1670842762,y94TVsiXQqjDtO3hZJjcHQ==,ERROR,FRONT_ERROR,12/12/2022 10:59:28,20221212,12/12/2022 11:00:19,20221212,51,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842828,+IFmLRU8FwkGtptNtY8QcQ==,ERROR,FRONT_ERROR,12/12/2022 11:00:29,20221212,12/12/2022 11:01:01,20221212,32,B2B,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842037,JmragG9ENRLZtky+Int+aw==,ERROR,FRONT_ERROR,12/12/2022 10:47:17,20221212,12/12/2022 10:47:49,20221212,32,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841996,IJ/+o+w010wPSrDDKQ6kdw==,ERROR,FRONT_ERROR,12/12/2022 10:46:37,20221212,12/12/2022 10:47:14,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841774,thOAvlA0cxZFk+xqGum//w==,ERROR,FRONT_ERROR,12/12/2022 10:43:00,20221212,12/12/2022 10:43:49,20221212,50,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843090,8acBs7lg/+DuXvzs5ZoGjw==,ERROR,FRONT_ERROR,12/12/2022 11:04:50,20221212,12/12/2022 11:05:23,20221212,33,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843431,1CvLRoK5ctwemZiG4niVlw==,ERROR,FRONT_ERROR,12/12/2022 11:10:34,20221212,12/12/2022 11:11:12,20221212,38,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843711,tdLZc0HEitmaCm4Jh7kHAA==,ERROR,FRONT_ERROR,12/12/2022 11:15:17,20221212,12/12/2022 11:16:06,20221212,49,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842898,C95s4m2eaWBYQBL34JqmwA==,ERROR,FRONT_ERROR,12/12/2022 11:01:39,20221212,12/12/2022 11:02:28,20221212,50,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842363,IAdQF0b4OGCps1sl/mZTDg==,ERROR,FRONT_ERROR,12/12/2022 10:52:44,20221212,12/12/2022 10:53:16,20221212,32,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843623,tdLZc0HEitmaCm4Jh7kHAA==,ERROR,FRONT_ERROR,12/12/2022 11:13:49,20221212,12/12/2022 11:14:47,20221212,58,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842822,yH2rjXoUodQFfDVDgLQ79w==,ERROR,FRONT_ERROR,12/12/2022 11:00:22,20221212,12/12/2022 11:00:55,20221212,32,B2B,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842514,7OCM+KXeRvWPw3FH89HK5A==,ERROR,FRONT_ERROR,12/12/2022 10:55:15,20221212,12/12/2022 10:55:52,20221212,37,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842492,2sHbKTYJxprBVCY8Zyd8wQ==,ERROR,FRONT_ERROR,12/12/2022 10:54:58,20221212,12/12/2022 10:55:39,20221212,41,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670841737,wqKI5iAN37A0k0EGBS5kxw==,ERROR,FRONT_ERROR,12/12/2022 10:42:25,20221212,12/12/2022 10:43:06,20221212,42,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670842148,Vch4CS4D94WUAt0ntoIlMQ==,ERROR,FRONT_ERROR,12/12/2022 10:49:14,20221212,12/12/2022 10:49:56,20221212,43,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
1670843146,YPZAlT0qI2jzRBmcq71VxA==,ERROR,FRONT_ERROR,12/12/2022 11:05:51,20221212,12/12/2022 11:06:24,20221212,33,B2C,STANDARD,2,"WELCOME,ERROR,END",2,END,0,UNKNOWN,1,GETCONVERSATIONCQI.TX,OK,NULL,NULL,NULL,NULL,NULL
