ivr_id,phone_number,ivr_result,vdn_aggregation,start_date,end_date,total_duration,customer_segment,ivr_language,steps_module,module_aggregation,document_type,document_identification,customer_phone,billing_account_id,masiva_lg,info_by_phone_lg,info_by_dni_lg,repeated_phone_24H,cause_recall_phone_24H
1671029512,dp3b3SFf1cq/33igeEj5Aw==,AGENT,TECH,14/12/2022 14:51:53,14/12/2022 14:52:59,66,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670859170,qHD2qsi509gPnHI8g1pZfw==,AGENT,TECH,12/12/2022 15:32:51,12/12/2022 15:33:47,56,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671038441,gixhVzL6YzEFIDJUBy2zUw==,AGENT,TECH,14/12/2022 17:20:42,14/12/2022 17:21:36,54,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671289915,9+DCZ7ADLXwotlPgR+VWnw==,AGENT,TECH,17/12/2022 15:11:55,17/12/2022 15:12:54,59,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671036129,3V6mikoxgzPlKgiEjP7t1w==,AGENT,TECH,14/12/2022 16:42:10,14/12/2022 16:43:10,60,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671531459,eqHWHfRfXy0qyGhcjaGIUg==,AGENT,TECH,20/12/2022 10:17:39,20/12/2022 10:18:21,42,B2B,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,eqHWHfRfXy0qyGhcjaGIUg==,NULL,1,0,0,1,1
1670833268,XaUXd6bJ52Li77Hmu3eByA==,AGENT,TECH,12/12/2022 8:21:09,12/12/2022 8:21:43,34,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,XaUXd6bJ52Li77Hmu3eByA==,NULL,1,0,0,1,1
1671527768,MLLZaOZSi5IgELsadPtPCA==,AGENT,TECH,20/12/2022 9:16:08,20/12/2022 9:16:33,25,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671029716,dFufXpas/XD3s9neVH8HfQ==,AGENT,TECH,14/12/2022 14:55:17,14/12/2022 14:56:08,51,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671189163,2JeBtr1nGTZrrxidY6xBPA==,AGENT,TECH,16/12/2022 11:12:44,16/12/2022 11:13:11,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670934684,aOhYGyIatZuElAEUlWbHIg==,AGENT,TECH,13/12/2022 12:31:25,13/12/2022 12:31:54,29,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,aOhYGyIatZuElAEUlWbHIg==,NULL,1,0,0,1,1
1671191350,aEzsy6SlUpPmnEEF6p+4cQ==,AGENT,TECH,16/12/2022 11:49:11,16/12/2022 11:49:53,42,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,aEzsy6SlUpPmnEEF6p+4cQ==,NULL,1,0,0,1,1
1671264639,OXWTmkl0EZ5gieJ2sj2rjA==,AGENT,TECH,17/12/2022 8:10:40,17/12/2022 8:11:04,24,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,OXWTmkl0EZ5gieJ2sj2rjA==,NULL,1,0,0,1,1
1671444422,vtuXLIIKhv5rQzigX39xPQ==,AGENT,TECH,19/12/2022 10:07:03,19/12/2022 10:07:32,29,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,vtuXLIIKhv5rQzigX39xPQ==,NULL,1,0,0,1,1
1671292055,9WEbs9tH7//fzjlquU5eyA==,AGENT,TECH,17/12/2022 15:47:35,17/12/2022 15:48:05,30,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670846091,unS10loKSaje83c2yc7AyA==,AGENT,TECH,12/12/2022 11:54:51,12/12/2022 11:55:22,31,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,unS10loKSaje83c2yc7AyA==,NULL,1,0,0,1,1
1670923573,lMK+5WeURMtDO1FgSfZXYw==,AGENT,TECH,13/12/2022 9:26:14,13/12/2022 9:26:52,38,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,lMK+5WeURMtDO1FgSfZXYw==,NULL,1,0,0,1,1
1671098296,OXwhJSfbtOMOHvAQvuWPsQ==,AGENT,TECH,15/12/2022 9:58:17,15/12/2022 9:58:51,34,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,OXwhJSfbtOMOHvAQvuWPsQ==,NULL,1,0,0,1,1
1671115263,WjqvB51vb/O5Zfw6e2j4jA==,AGENT,TECH,15/12/2022 14:41:04,15/12/2022 14:41:30,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,WjqvB51vb/O5Zfw6e2j4jA==,NULL,1,0,0,1,1
1671095541,pZEDj6F8v7/00NB7cvdSvQ==,AGENT,TECH,15/12/2022 9:12:21,15/12/2022 9:12:47,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,pZEDj6F8v7/00NB7cvdSvQ==,NULL,1,0,0,1,1
1671119691,OQ6O2xvFVUriMApTi0M2Aw==,AGENT,TECH,15/12/2022 15:54:51,15/12/2022 15:55:18,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,OQ6O2xvFVUriMApTi0M2Aw==,NULL,1,0,0,1,1
1670774142,f7PpdEZF93pxEnxXD3Z1eQ==,AGENT,TECH,11/12/2022 15:55:42,11/12/2022 15:56:08,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,f7PpdEZF93pxEnxXD3Z1eQ==,NULL,1,0,0,1,1
1671463239,B4WfTX7BKexMnCD5Ce6dXQ==,AGENT,TECH,19/12/2022 15:20:39,19/12/2022 15:21:18,39,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671551483,MPACPlarib5Afcz1BKTDDA==,AGENT,TECH,20/12/2022 15:51:24,20/12/2022 15:52:01,37,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671205449,Uet4xs2T/kZLNJJb+Ru6Vw==,AGENT,TECH,16/12/2022 15:44:09,16/12/2022 15:44:41,32,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,Uet4xs2T/kZLNJJb+Ru6Vw==,NULL,1,0,0,1,1
1671571656,TRcYQG/soJKBP0AO5kv1UQ==,AGENT,TECH,20/12/2022 21:27:37,20/12/2022 21:28:06,29,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,TRcYQG/soJKBP0AO5kv1UQ==,NULL,1,0,0,1,1
1670845553,5tMHDBsuln6C+FozdFopUg==,AGENT,TECH,12/12/2022 11:45:54,12/12/2022 11:46:21,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671475178,eqIC+ivAaq3WTweHYXdf5Q==,AGENT,TECH,19/12/2022 18:39:38,19/12/2022 18:40:09,31,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,eqIC+ivAaq3WTweHYXdf5Q==,NULL,1,0,0,1,1
1671120919,pl+j77E1pIUfDX//p9RTQA==,AGENT,TECH,15/12/2022 16:15:19,15/12/2022 16:15:54,35,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,pl+j77E1pIUfDX//p9RTQA==,NULL,1,0,0,1,1
1671192176,62CyzYMQ/2b9KbTqPPhyaQ==,AGENT,TECH,16/12/2022 12:02:56,16/12/2022 12:03:35,39,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671459404,uNTVXI2p+UTJ1ZNlFmkP5Q==,AGENT,TECH,19/12/2022 14:16:44,19/12/2022 14:17:10,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,uNTVXI2p+UTJ1ZNlFmkP5Q==,NULL,1,0,0,1,1
1670848381,qOvRPEZQbvOAWVg7k6zR+g==,AGENT,TECH,12/12/2022 12:33:02,12/12/2022 12:33:29,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,qOvRPEZQbvOAWVg7k6zR+g==,NULL,1,0,0,1,1
1671206472,kF1iQL7ar0mAG7F7wzyO5A==,AGENT,TECH,16/12/2022 16:01:13,16/12/2022 16:02:00,47,B2B,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671040628,tfGCkZqH8dUjv6aN5DLgzw==,AGENT,TECH,14/12/2022 17:57:08,14/12/2022 17:57:34,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,tfGCkZqH8dUjv6aN5DLgzw==,NULL,1,0,0,1,1
1670843406,BlWhSQgijfnja3Na7JDjww==,AGENT,TECH,12/12/2022 11:10:17,12/12/2022 11:10:56,39,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670866574,Vb1J1INpbu96R3Ab41Uf6g==,AGENT,TECH,12/12/2022 17:36:14,12/12/2022 17:36:46,32,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,Vb1J1INpbu96R3Ab41Uf6g==,NULL,1,0,0,1,1
1671378917,jHCinYWd4Zb5cFX/w8p5uw==,AGENT,TECH,18/12/2022 15:55:17,18/12/2022 15:56:08,51,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670926030,z67WgsCUSnvv/79T8mC6xA==,AGENT,TECH,13/12/2022 10:07:11,13/12/2022 10:07:37,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,z67WgsCUSnvv/79T8mC6xA==,NULL,1,0,0,1,1
1670962813,VZ4ltMr9miUY6B+2MCPyQA==,AGENT,TECH,13/12/2022 20:20:13,13/12/2022 20:21:07,54,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671209703,RnVMGD7VXPKRNoamEmO/+Q==,AGENT,TECH,16/12/2022 16:55:03,16/12/2022 16:55:55,52,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671314739,xVn1KxB/nNRJKW7WBSNinw==,AGENT,TECH,17/12/2022 22:05:39,17/12/2022 22:06:15,36,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,xVn1KxB/nNRJKW7WBSNinw==,NULL,1,0,0,1,1
1671437428,T+pEyVGUTcM8Xr7qXn4+3g==,AGENT,TECH,19/12/2022 8:10:29,19/12/2022 8:11:14,45,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671525734,jfsIVGZrGNpQxG/pIJRJIg==,AGENT,TECH,20/12/2022 8:42:14,20/12/2022 8:42:57,43,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,jfsIVGZrGNpQxG/pIJRJIg==,NULL,1,0,0,1,1
1670945780,xGcQK9KFonVM/o8FAMyMaA==,AGENT,TECH,13/12/2022 15:36:21,13/12/2022 15:37:37,76,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671192872,d7FwQJeV8odfGfYeA8nioA==,AGENT,TECH,16/12/2022 12:14:32,16/12/2022 12:15:46,74,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670846456,E4jLukanQF3VAl3wH5fP+A==,AGENT,TECH,12/12/2022 12:00:57,12/12/2022 12:02:06,69,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671034013,BrzRx8xE2kGHrWMLzpQT8Q==,AGENT,TECH,14/12/2022 16:06:53,14/12/2022 16:07:56,63,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671207223,VRTVzDwAIhOptkqzsIEqnw==,AGENT,TECH,16/12/2022 16:13:44,16/12/2022 16:14:50,66,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671579542,3lHVSFkgpl95ReNrE//qww==,AGENT,TECH,20/12/2022 23:39:02,20/12/2022 23:40:16,74,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670861941,nEFI+6QffxCybneKbCbiMQ==,AGENT,TECH,12/12/2022 16:19:01,12/12/2022 16:20:02,61,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671285358,5KiHbvkmclN0VOVV9PczAQ==,AGENT,TECH,17/12/2022 13:55:58,17/12/2022 13:57:02,64,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671202923,Hdn1JMNsdZVTZTTff6Rfww==,AGENT,TECH,16/12/2022 15:02:04,16/12/2022 15:03:01,57,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1671210106,AHm6Aicn82j0BAXht6n5oA==,AGENT,TECH,16/12/2022 17:01:46,16/12/2022 17:03:00,74,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,OPEN_QUESTION,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,0,0,0,1,1
1670927720,e3m4zFFPFhAm3l9oRsPP2w==,AGENT,TECH,13/12/2022 10:35:20,13/12/2022 10:35:47,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,e3m4zFFPFhAm3l9oRsPP2w==,NULL,1,0,0,1,1
1671113453,A3AIiYv9J0j3qqTz9uRApA==,AGENT,TECH,15/12/2022 14:10:54,15/12/2022 14:11:22,28,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670846028,k56RaB5u6plgNKbhr+Yl/w==,AGENT,TECH,12/12/2022 11:53:48,12/12/2022 11:54:19,31,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,k56RaB5u6plgNKbhr+Yl/w==,NULL,1,0,0,1,1
1671559515,/iESc2SSvqWsg+gXAZEvDA==,AGENT,TECH,20/12/2022 18:05:15,20/12/2022 18:06:03,48,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671542397,a5cpbHhFmFOeciUau+2IFg==,AGENT,TECH,20/12/2022 13:19:58,20/12/2022 13:20:39,41,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,a5cpbHhFmFOeciUau+2IFg==,NULL,1,0,0,1,1
1671555574,7ckECfjsVAgkxuxLa+K6NA==,AGENT,TECH,20/12/2022 16:59:34,20/12/2022 17:00:07,33,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670849688,xfSUb64w11bS8nfarZp2sg==,AGENT,TECH,12/12/2022 12:54:48,12/12/2022 12:55:23,35,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,xfSUb64w11bS8nfarZp2sg==,NULL,1,0,0,1,1
1671470376,fAIDLf8YQYDi71/pYMFa1Q==,AGENT,TECH,19/12/2022 17:19:36,19/12/2022 17:20:08,32,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,fAIDLf8YQYDi71/pYMFa1Q==,NULL,1,0,0,1,1
1671535850,Q+0QxhOIBrCFMIjgG04Eag==,AGENT,TECH,20/12/2022 11:30:51,20/12/2022 11:31:20,29,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,Q+0QxhOIBrCFMIjgG04Eag==,NULL,1,0,0,1,1
1671215350,C83bnqFN5V/pMZ3F6d+5IA==,AGENT,TECH,16/12/2022 18:29:10,16/12/2022 18:29:43,33,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671109516,EWNWVqLpJr/BOzL70nuw8Q==,AGENT,TECH,15/12/2022 13:05:16,15/12/2022 13:05:43,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671558673,huW0y8TQlkwKzPGQ7qbPzA==,AGENT,TECH,20/12/2022 17:51:13,20/12/2022 17:51:44,31,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,huW0y8TQlkwKzPGQ7qbPzA==,NULL,1,0,0,1,1
1670756030,YHHtYBZfRuaEB0Iw7aU9jQ==,AGENT,TECH,11/12/2022 10:53:50,11/12/2022 10:54:24,34,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,YHHtYBZfRuaEB0Iw7aU9jQ==,NULL,1,0,0,1,1
1670861863,Gt8uMSKDvSRETtLLdHXRPw==,AGENT,TECH,12/12/2022 16:17:45,12/12/2022 16:18:11,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671121110,21FZw2Wfd+nDcZNhdsy/EA==,AGENT,TECH,15/12/2022 16:18:30,15/12/2022 16:18:56,26,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670779802,TAWFjS0P6ek6vNtEd33aUg==,AGENT,TECH,11/12/2022 17:30:03,11/12/2022 17:30:38,35,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,TAWFjS0P6ek6vNtEd33aUg==,NULL,1,0,0,1,1
1671125899,VVltoYopzB1cb2DKXZR9Eg==,AGENT,TECH,15/12/2022 17:38:19,15/12/2022 17:39:20,61,B2B,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671008351,q5+CZhOssgMACGJS5q/G/Q==,AGENT,TECH,14/12/2022 8:59:12,14/12/2022 8:59:35,23,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,q5+CZhOssgMACGJS5q/G/Q==,NULL,1,0,0,1,1
1671094756,kqNc4yQ32IXO0nVmCu3Jjw==,AGENT,TECH,15/12/2022 8:59:16,15/12/2022 8:59:52,36,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,kqNc4yQ32IXO0nVmCu3Jjw==,NULL,1,0,0,1,1
1670921213,af/rOpUjIMdGlruJ1/qhiA==,AGENT,TECH,13/12/2022 8:46:53,13/12/2022 8:47:30,37,B2C,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,af/rOpUjIMdGlruJ1/qhiA==,NULL,1,0,0,1,1
1671196540,qtFaqvlgvi8ucSd2soUR0w==,AGENT,TECH,16/12/2022 13:15:40,16/12/2022 13:16:07,27,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,qtFaqvlgvi8ucSd2soUR0w==,NULL,1,0,0,1,1
1671286538,3zfVwYwf/nuB62g98NXPaQ==,AGENT,TECH,17/12/2022 14:15:38,17/12/2022 14:16:06,28,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671219426,Ij3q5PDpy6u7qZnHjXWOiA==,AGENT,TECH,16/12/2022 19:37:07,16/12/2022 19:37:32,25,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670858040,M9/4lNsEf4ODd12RFvWMvg==,AGENT,TECH,12/12/2022 15:14:01,12/12/2022 15:15:03,62,B2B,CAT,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670948573,BJi+Dxvy4LdHVMu6NMd/5Q==,AGENT,TECH,13/12/2022 16:22:53,13/12/2022 16:23:23,30,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670842146,jN+PM1kNnB+TBbEpO9OZ9w==,AGENT,TECH,12/12/2022 10:49:11,12/12/2022 10:49:58,47,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,jN+PM1kNnB+TBbEpO9OZ9w==,NULL,1,0,0,1,1
1671019427,z7UQHJxpfxHGHrTX428ZbQ==,AGENT,TECH,14/12/2022 12:03:48,14/12/2022 12:04:17,29,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,z7UQHJxpfxHGHrTX428ZbQ==,NULL,1,0,0,1,1
1671008491,GUOd8fbPRsTuW9nz9vXXYA==,AGENT,TECH,14/12/2022 9:01:31,14/12/2022 9:02:26,55,B2C,STANDARD,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671448544,8djUCTKyZLXxryEuf6bXeA==,AGENT,TECH,19/12/2022 11:15:45,19/12/2022 11:16:25,40,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1671437011,GZGDzsGvzYB5orKFAfPXCA==,AGENT,TECH,19/12/2022 8:03:32,19/12/2022 8:04:17,45,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
1670838684,HtxwmreiSpd7bs69x/C/2A==,AGENT,TECH,12/12/2022 9:51:25,12/12/2022 9:51:55,30,B2C,ESP,1,"WELCOME,IDENTIFICACION,CQI,AVERIA_MASIVA,DEUDA,OPEN_QUESTION,AGENT,END",NULL,NULL,NULL,NULL,1,0,0,1,1
